economy,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6636625576.01957,7516082468.43202,8751992502.80647,10590266617.5857,11459111502.4748,11311837623.6153,12409769800.2805,12130888658.48,11804858001.9763,12194053548.3865,12159159062.265,12417865874.3633,12590800156.7349,13117239566.6098,13836515284.4077,15175777704.5168,16490093334.3386,18260499666.5272,18557148782.5224,19941353582.6045,22227994798.785,22937846465.9927,24453122386.4454,25820522087.7976,29828194888.8618,32085428348.4611,34168434981.253,36009673547.0954,36731754150.6101,39021664185.5348,38284704235.7213,39727517121.8423,44721166655.0094,47593932955.3641
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235562198119.377,226443375167.357,237428561036.045,252142833435.816,271157480919.483,296412995578.631,319623967449.784,345333867277.795,366826947478.326,388183852269.954,408352623909.33,425433422805.859,451281395936.759,469501458962.017,509887742740.0,530377303430.348,577925860757.086,640678926256.329,697829222312.149,734012907050.087,794607803218.278,862451593850.199,897877592741.882,925133013061.528,962317685845.28,1018896775056.14,1069459264341.9,1137654421219.15,1216240206906.1,1347315397717.0,1376571678922.9,1527350128193.29,1720333212668.97,1814628510978.85
PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614221124114.528,640647923162.097,677042245881.885,699955357673.407,716981696150.891,756382761390.674,816263835346.267,891787252535.256,977548540908.086,1043679549288.98,1135580044203.43,1209564785606.94,1285567834841.02,1274122278088.92,1484225650059.02,1618687119297.0,1771995114833.94,1926611459150.37,2090103848535.44,2200892135692.83,2371437778587.29,2525176398229.16,2651432347067.45,2850340003657.76,3013596827262.13,2950207701630.04,3031576280599.64,3205482400853.12,3468249509758.34,3719945704530.3,3698712575748.67,4074423561733.68,4541722265428.29,4815225857920.88
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47430946908.3674,50164929622.353,53649844268.5918,57472364671.0055,61156651041.4353,65279254342.3472,68012386141.9444,72561523626.8243,77435299156.0311,82763674427.2017,87407772699.8916,95018648286.4516,97379572624.018,99355198861.3349,110952955185.349,112158144228.152,113987397218.661,115714247420.415,115768684419.497,114208485362.914,115118738801.694,117072536776.923,117437602455.976,117220284809.445,116122525954.824,114269131890.728,112229482734.795,108691833112.613,110917943635.114,119615939334.496,120954841139.023,132333844622.722,146705786817.978,152910055132.19
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117521606947.145,126803205637.568,131105881735.568,131471270594.324,135574220559.299,144345275019.253,150118280391.08,159578204750.343,169542608181.952,181041025245.14,194263583306.103,202390992092.181,212108753260.396,218089850095.557,225176871834.919,238691088867.445,259717053549.113,271364685233.581,281542630016.914,279615838418.23,288193410137.509,282620727896.604,277991617084.959,292135407902.921,298951904406.531,307229815692.704,326364349265.682,340370495824.125,359198924420.589,389285783031.014,369405523060.343,401863011481.897,463068367036.917,513203889481.658
PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22748650542.7424,24339602475.6346,25316579875.624,27196004791.6315,29253835142.4484,31904979125.6875,33000392552.3902,34993657195.7046,35411015358.9048,35421527839.9262,35385622740.2133,35880616248.3542,36430399732.6223,38754792317.1807,41411671091.595,43621331540.9153,47128136567.037,51029293967.8491,55391362984.6133,55587466546.0217,62505525103.9553,66529576563.4646,64597743085.5266,72608983989.6986,76522545296.8012,78091620933.4249,83295458687.9189,88597623578.681,90877352659.2356,92185455052.434,94492100805.0321,102977624582.579,110422349953.862,119842424233.451
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208452388.65942,5696195481.71398,5870963980.22765,6848162555.38927,7917788452.4498,8694737574.57525,8130901026.69411,7539898765.09043,6700762434.85189,7790768591.36493,9754347362.40048,11196051507.9615,11426303733.5976,12180459701.3238,13337485311.3525,14572973198.9522,15602241930.2346,17452978799.9046,20754291213.5879,21557010047.8386,22459712716.3975,24638355542.6154,26474303888.9446,27203915977.4344,28400606241.965,30494072108.7083,28609644862.7012,27878126229.8832,31059370143.4087,30418120122.0793
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926021346.27927,5040697316.0784,5424453939.46101,5666039107.23075,6061492312.13237,6439536409.85594,6791942417.8695,6811954570.82173,6987719767.25099,7469894448.03001,7516055379.44854,7789821367.19784,8103897712.00974,8410173655.2288,9003216036.23542,9473479393.81924,9981122861.75015,10261305564.5353,10657893196.5365,10634580743.287,11147909694.1301,11788787032.7121,12411318636.8417,13182763324.5975,14924569217.8524,16081689053.8503,16656651503.3209,17664673324.1994,18244057927.2179,18508171505.1792,16581542041.9901,16308504752.3283,19546810987.9863,21595255449.5666
PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17411321562503.5,18173584040855.2,18903822025611.4,19524661755014.6,20502342516327.4,21477049688925.4,22508053470559.5,23624325513838.3,24548032235496.6,25736142270849.1,27497134730338.8,28626224595491.0,29756172110955.7,30882908666681.0,32726513304883.9,34490821958520.3,36916108184770.6,38967680554061.7,40201921030664.3,39262255512398.1,40885100158965.0,42549021092108.7,43866819581318.5,45699121138819.7,47129260756341.4,48561298803118.6,50437339039972.7,52666456923116.3,55088094751962.0,57903433771003.4,57021566546861.2,62744398478860.5,68399174375989.2,72277196069550.4
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24499628594.398,24907146899.7066,28361167475.8681,28648686968.7137,29675512945.373,31024629787.6891,32974450561.9878,43610039649.4759,49047601336.7101,51872638303.0437,57306387097.3069,60880959900.0984,66267559043.775,70089684360.2531,85807167402.4103,95128524483.6369,123725233946.228,149932952082.744,179815476309.081,202556897129.321,245186456993.727,283715621799.724,311656942652.869,324265528776.434,319295523267.788,240424800591.957,222778394716.76,252948449980.88,283965164161.23,283662144439.194,229537462611.12,292655073655.389,326445745195.122,
ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122429516202.887,110219291328.481,102847641639.113,106895105338.844,113470325809.198,123070933528.134,129912943080.94,125469349475.227,124787322194.291,125764541199.166,131265462031.229,144314707264.394,158659996586.159,163109607618.676,192860443303.735,204711456277.757,244925538589.457,286158979576.362,344661304771.859,338733323148.518,351330278684.057,378809336772.588,397313795635.482,393201151280.347,410735731532.673,428470534228.433,470959644999.413,527734762957.902,575768574496.338,649906994940.409,660666464644.724,726048400937.962,818510730122.754,912851625716.229
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187867177262.82,1166060239331.3,1019330664887.54,953036578032.236,851033580168.157,832874933680.043,817526684921.467,843109809492.514,807029157570.942,870676186417.134,1000581025238.43,1074585972513.87,1167897269467.94,1338656016289.8,1473342751130.22,1696729209914.69,2133189651004.95,2377454045310.01,2878201315078.6,2768599517953.77,2927003701123.47,3259319197327.18,3480299219245.86,3741783381914.27,3763534951277.15,3526235948513.73,3538975998887.58,3807101264909.25,4231842328030.95,4579553861372.4,4651428694918.23,5732443748434.11,6009067722328.82,6452309481752.99
RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047688125.31587,4079357241.55124,4417348732.40747,4155374800.95103,2111521932.16896,2915152525.47124,3346880900.98223,3876124255.89848,4266918772.4595,4515619116.97791,5004466369.05517,5551319104.70216,6381300751.10517,6650604744.52689,7338080536.86747,8277896656.11079,9320535178.09058,10303790891.1497,11674506122.5413,12480465465.8593,13558662681.0257,14939705365.1739,15752364193.5209,16775811289.2754,19065161014.6055,20727871325.8765,22245839682.625,24012956366.9826,26543175611.6682,29845481962.1515,29854117266.0856,36474417848.0763,42227581955.0714,47373720860.1732
SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440977929766.22,1519675383305.77,1644196663170.38,1755828435403.13,1900557656144.25,2074047753471.81,2255373502102.45,2379460435586.7,2538770411217.65,2771376523941.15,2949880015510.53,3149518333157.01,3317904345395.87,3628212896287.69,4008434763301.52,4450847252505.78,4938923284193.95,5437435614248.59,5723303172208.47,6165104398076.82,6706162051656.78,7191715670954.75,7892739237729.46,8341246557900.36,8774846793067.83,9280525728613.95,10005315234608.0,10710168139461.3,11785669255809.1,12640464749285.0,12584413826216.1,14474501867443.3,16484948609657.5,18198822476568.2
SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519851041814.345,618088609145.602,657381759858.21,663786585456.186,681747845642.874,697517981434.541,729021114077.778,749778136549.889,780142120560.106,761407716973.064,822457653694.246,830794598037.352,819919506301.309,930103049161.568,1031126787614.24,1122732641043.68,1189627663209.43,1244427113712.89,1347675708895.69,1328064543016.03,1411945613752.46,1599504014264.65,1679060481611.83,1682819524031.61,1725296867746.72,1552528373387.75,1493555871420.29,1587211425365.6,1712131094166.94,1689230606146.55,1433571620929.49,1716790721486.04,1975238119166.85,2031780571125.42
SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39282199946.1425,43660879340.2925,47593246914.8369,50947318274.0635,52558737452.151,56878813961.6915,61348495374.9013,73834691683.1332,77881417320.7339,81435239641.4341,88564739249.1715,96445600313.5806,103827359884.21,112535655147.597,121502742734.137,132384431091.64,145380169262.605,157882741884.795,167115045788.167,163492001091.547,171863473856.403,169772374359.292,136998908640.888,140750771539.855,165409530125.751,168783439920.87,184446367323.917,181639236414.642,185735342775.64,178285831253.721,156677404687.453,156168260027.791,165562982173.304,150925743560.905
SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11681748025.5509,12398041146.6826,12847987579.2335,13331428997.5693,13609610967.5589,14654819907.99,15224558682.0776,15958773497.972,17090032849.194,18420888624.981,19570436636.2688,20873751076.4407,21212690441.3117,22841550966.4485,24544901105.5354,26405610455.9888,27854350283.3963,29417807069.4345,31094983346.725,32147815840.8483,33641848599.4374,34793989168.2758,36793686306.646,37962162529.6039,40387333256.6553,43696523920.8699,46623906157.9398,50051751949.2583,53794440219.2467,59654664271.8226,63008586953.5983,71874343647.3319,79875381114.3534,85849944842.2372
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72567935284.6896,80039818621.7614,87299407289.931,99610026324.6557,113025308150.21,123675157840.447,135348780541.359,149132789360.621,147504597167.627,158146154732.018,176346004851.776,178385824935.857,188265410325.122,200714210202.84,226599047617.786,250919344756.123,281953944528.248,315718477172.092,327798172576.859,330241984296.608,382788414435.881,414966621180.859,436192127374.617,448607292111.358,462493850769.64,482409671479.023,503170471150.629,536689882406.854,585856625953.903,601968438473.698,577746734469.17,719129530581.864,799307746480.077,837348495523.865
SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419692327.578624,459918668.84656,530140279.447249,564414576.680727,623159696.633706,700411749.297893,724717058.285646,730475717.863477,748225494.274035,755127828.238652,661981252.641166,623029784.006822,614995816.128711,668048893.425607,738721774.077568,817942284.427258,878058873.64354,934672062.405876,1011994076.20067,1047400863.41655,1163051301.3983,1275243266.72819,1331023520.86011,1424577977.8029,1466625068.50157,1505046895.20774,1603745490.74465,1682669410.80071,1768482075.03914,1829608318.44684,1791091748.05551,1921244367.666,2105927185.62065,2247079294.59487
SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3307190739.62236,3499448043.93549,2898686177.09541,3008182778.66445,3012581727.15742,2829694104.67531,2932035452.73982,2807307249.97065,2889531582.73189,2872419845.8118,3132908748.11696,3000178511.6631,3854938765.82353,4303853436.61108,4705926115.63471,5064774465.40752,5444583488.42453,6038148147.03165,6489036994.89079,6738605840.00101,7273209340.61696,7869389212.85883,9365738428.58772,11891627320.9612,12392798377.7748,11285173339.8483,12053273286.711,11940683458.7451,12751459662.7648,13065240200.3532,13069480065.4615,13674915721.8176,15143876820.201,16234367685.0
SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15423444436.0509,16183269032.3958,17714341895.0726,19189336027.5177,20518666721.4251,21940616240.4603,22523596496.444,23630976028.6153,24530359387.1552,25415347725.3804,26284209878.3772,27112454178.0227,27966864177.1963,28965452810.9193,30008906876.7433,31779534670.7436,34180345451.803,35755005601.1916,37229049247.061,36668754238.3262,37913901081.2048,40156336831.7232,41014930721.7797,43540259025.7112,46245033584.1948,49059658944.8194,52431584608.9046,55705683541.0245,57245624328.4326,60709614751.3463,58560345367.2006,67623210509.8633,74411022337.8496,79831081962.8609
SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146203066.24889,1245617705.56179,1377559955.19512,1439466701.91774,1553985487.83008,1583039185.75358,1676814405.37756,1800232207.29423,1901704090.02875,2035432564.85113,2239203606.896,2270913389.97673,2049094350.40794,1960472690.09511,1834547471.48532,1716096717.85314,1677503706.60645,1727750657.70467,1718776395.9169,1755447197.89783,1774575169.34531,1880099391.22766,1991185509.30824,1919532828.42698,2217650250.20107,,
SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002985650.07521,3196142639.60525,2991496641.50857,3184613046.8303,2672117736.97957,2837012927.583,3121397463.87744,3212707602.98952,3462797042.15867,3768802847.54174,4128217444.06292,4521310703.88749,4941920819.16489,5424016437.31767,5965908467.32409,6590462096.31561,7234365832.83898,7927778185.36634,8621462134.19281,9255348422.56029,9994942775.87037,10884050227.7885,11572920701.791,14010125215.4404,17167591206.5974,21027589797.5638,23546856963.3411,25790779457.4146,25208920051.0052,27012250480.8401,25832270797.615,24949346833.5408,27357147427.3255,29234137743.9004
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36801351004.0032,39822568148.1238,43428945837.8764,45384242903.9319,41688865135.0193,45247387392.275,48651917431.3596,55209986386.7864,57197868179.263,63345019366.8877,68318200846.6942,75665024894.6268,82958790723.6143,92846337644.078,91754372726.2512,93297641783.9967,99440818441.1222,100305805452.607,104798887034.212,104523796596.989,105915299947.911,111926919880.216,116612609105.509,123708898500.583,136739543616.458,138434045525.235,154279650246.373,166993894453.745,181345752541.783
SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921786193579.549,958285766481.304,978141022985.986,995873197140.195,1027738655606.81,1086390207054.32,1163715876325.35,1235885662669.3,1282199677859.9,1331547331605.86,1410524942736.14,1504443130215.33,1621390946103.03,1723166441853.3,1886113392395.18,2062963296418.35,2256238784933.09,2460122802425.94,2639960421301.33,2735277243280.55,2931256807158.01,3123184324126.5,3206567848713.64,3430654450916.87,3688321870621.21,3787063678105.55,3922844600941.39,4084827209287.33,4288800552327.63,4576894303182.49,4608777278930.37,5060359013237.44,5619883307649.16,6002188250394.49
SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25459846093.4735,26908388739.3442,28731556886.9598,27963579014.1695,15245740378.7431,21404113972.9807,15423015948.6817,12827976279.3273,,,,,,,,
SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922408788513.706,958947337769.705,978866736987.449,996670835800.449,1028533266068.95,1087205223556.87,1164629105171.98,1236928461616.99,1283280206700.72,1332663624189.08,1411715128985.21,1505631914428.19,1622612401967.58,1724337695963.11,1887280870274.09,2064276157010.48,2257719845964.65,2461779383168.5,2641601703887.36,2736887723100.75,2932960299808.97,3125088282634.37,3208533239800.69,3432676451633.87,3690603799692.84,3789439200269.49,3925572961210.01,4087768222032.39,4291906970358.51,4580236341958.2,4611835123938.3,5063333023484.53,5623545334183.61,6006103781004.81
SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95393761134.6077,100329229718.208,104021632445.356,109747636394.543,115218834537.563,122807869350.931,129578104268.87,136590378278.251,143188844306.935,149290069291.803,160083982448.801,169035744137.653,178503107169.421,189009578981.22,202673369855.221,217523025259.986,238820658219.752,260781235672.852,274667757718.915,272194882659.281,283347173430.169,298855278585.0,312209197328.864,321486435999.002,332229194773.067,330513945383.639,345840381898.576,374040643129.764,395462187835.194,428690081373.197,405656586825.923,452420873647.398,520973920863.671,567691753343.189
STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185010507.840888,193564338.615339,199361215.62847,206331678.014797,215373488.639812,224286983.814998,231819047.667962,238166147.130948,246863846.358722,256616156.917339,263605662.362925,277801294.80083,291598018.229485,322010335.174095,342368250.19425,376459492.907795,422475501.128921,449722582.12083,486939398.57535,506122685.447748,519693471.000454,541020702.680323,510473177.606587,568963141.090766,636217933.350875,635224720.801456,676154316.181897,711213101.65508,828353862.937867,993443203.903525,1118602098.8079,1272434605.73988,1362916220.91142,1405892497.60699
SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678193505.47258,2843521586.91389,2919954587.63145,2788892862.9807,2945288230.68152,3007041749.9107,3092714578.04173,3325371427.79129,3440087304.77695,3439925148.23769,3591720896.44052,3826844332.30555,3995130087.70696,4330668916.70467,4825129979.70114,5200358636.20065,5671305389.10857,6122697610.92338,6499240326.00204,6736401999.75936,7170692978.24335,7746725931.88615,8543540170.86024,9202587589.4457,9549802477.86613,9622189492.37402,8507962995.52901,10430160138.1193,10704591610.3525,11976970718.446,10376871438.022,11307942670.7013,12398719120.3718,13117361867.9921
SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45152259465.4041,39876285850.9321,38043648688.5699,39758590656.0496,43127497005.6233,46604925086.3482,50532098519.0944,54286594894.5616,57263120515.6373,57813914070.6221,61312909941.226,66642222187.7472,71578545706.9555,76204671175.0689,81802472044.6718,89400253225.0781,101625543861.421,114088231256.638,127626916993.841,124317792846.087,136934775465.826,141755240350.153,145972499811.71,151678176998.07,157298385701.219,163007576065.817,161498740048.57,163951329601.324,170864110524.505,185132019911.11,191068488417.264,205855753493.578,223011942785.16,242305041708.428
SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26919706667.7737,25353489945.8791,24514475013.8527,25809131310.8151,27764567910.1131,27099081113.9537,28443977427.0594,30345332687.0906,31816937925.7746,33876856910.2429,35807650742.3397,37757078659.3084,40372330211.9372,42137020713.7534,45455155541.5161,47716592229.5885,51617208502.0675,55652541485.3813,59839628015.0018,56166258967.9516,56995829218.9778,59391587736.5899,59745699109.9106,61744411905.6854,63653371400.3498,65265868522.9918,70079356305.4272,75438769514.6355,80823432203.6883,89274202854.8748,88387605987.3332,98030096026.0123,108306565115.678,116540122470.467
SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174695807747.679,178533931726.277,180486947846.212,180948567297.597,192075677179.681,203820349507.465,211527416780.912,219393321610.318,229130973126.955,243339601758.025,262809954154.107,266313423096.13,276017763557.301,285020577285.717,304517121135.386,309212862460.073,342606797242.787,374289037191.633,388684182888.548,374528178053.522,395912757363.772,421515976518.429,432488311645.095,444616519268.393,457507742235.106,481170737701.317,500423685300.432,522476835542.435,544594045419.741,588258408215.734,597293428245.195,660102487151.81,714036865582.495,739741230780.839
SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890789190.02975,3041159957.93693,3210813553.33388,3389015760.09447,3544474961.77053,3793421831.21849,4011284008.47689,4207065136.49324,4365131764.80675,4557535035.51527,4742809786.83202,4900755068.7147,5194906241.56687,5503023191.5739,5855791854.97668,6401687511.36217,6994534489.94339,7502673421.2648,7710062671.93448,7879027345.13166,8277323731.94471,8637942064.38094,8976396501.63345,9580683490.4307,9811948678.85461,9969808799.81735,9998087823.69359,9809364265.86042,10026194929.3937,10624107006.761,10717079323.5938,12164156333.7015,13082585939.1329,14216037435.7266
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220883869.30623,1275264093.53477,1361446644.96573,1244034957.24634,1297132717.26644,1595754082.34087,1670741627.98452,1715280492.62225,1734514654.41279,1654131914.00095,1846228425.4425,1595272169.0693,1683919292.28275,1979127986.22915,2121010188.96168
SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622431372.559667,661243641.027512,724824607.664646,796196703.928198,793382976.853808,813946629.724387,911715858.832917,1040526382.25907,1078183419.94848,1113910040.36096,1187592257.38412,1186753668.62056,1219812767.93832,1170665972.03998,1167879581.24498,1312972127.13088,1480770423.71112,1655883380.26753,1641779267.17318,1610948498.80127,1703983497.0248,1904526849.5446,1965962288.1898,2022705629.98449,2282561394.46641,2376133656.96414,2727776636.94028,2939950358.56908,3105218260.84621,3340635866.25777,3057830378.36233,2975737695.0276,3662311836.5705,3915815375.135
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62769892394.0055,67658923201.3911,71281640286.0085,72851409860.9567,62150519282.1171,,
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708658007.509152,662277063.402563,703606307.604637,787254954.769827,878991200.659028,980029574.9139,1031791306.54847,1111826424.98965,1154794101.69353,731190721.757055,958811479.639579,1089953581.35754,1143238488.90739
TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160409937.62675,4668212547.67107,5156630771.09706,4449559418.82869,5005243924.58622,5173378296.1635,5384751119.91536,5787279040.64055,6259149001.48673,6304376666.99181,6390468456.73911,7296146710.22183,8038687046.93244,9404189374.18246,12904690352.0018,15616151881.9635,16202083969.1259,17185451867.5332,18051292351.3272,18928673647.0023,21754736001.007,22221960066.2343,22236651232.0027,20948288821.1082,23254976690.4898,26192077365.9623,24840315807.1832,24544437608.6405,26393921193.6877,29785914845.776,27018641553.8438,30311041208.7462,33355124836.1355,35996041269.0141
TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333049739827.61,2596400222042.09,2926829282071.11,3306577294299.88,3722612943309.81,4163641209299.61,4611893710895.04,5006059897875.3,5102826747295.66,5475600453238.4,6009924423897.79,6542662363245.45,7151391600716.63,7911408160624.13,8830171923905.68,9962299191663.1,11334465104592.0,13004711909894.2,14340807455703.3,15496162553723.8,17184020081497.9,18983893556039.5,20822379138723.6,22283737376878.1,23605953966758.6,24564255132094.5,25961910260407.6,27719122358296.3,30175961384231.3,32582927774872.7,33381013641395.0,37550246827244.5,41657817767596.1,45327959404400.1
TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2972814708173.74,2894272869678.32,2703881162272.85,2643853513756.33,2453659343669.53,2495081813164.8,2556830595391.71,2677535506322.51,2518342303230.54,2607361597995.0,2884872544387.7,3046800063449.81,3268349696705.71,3569478130679.56,3983848720966.54,4430162184450.89,5243074353825.82,5856500672217.77,6693170124426.6,6547280649932.85,7033649536521.36,7774857767946.48,8255403140123.03,8865679909543.34,9106274893286.66,9057152462724.08,9360962281327.83,10006835027096.1,10759030211297.1,11643164869822.3,11870224170113.1,13838130871504.9,15086101398372.5,16508094408963.8
TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439300421.87869,4557304674.3323,4475612867.88299,3890053989.20559,4568382816.53832,5030110339.94092,5574808233.38916,6486275772.41347,6408319917.97601,6660293055.88279,6757797630.11618,6966861584.81782,7345864620.09365,7994296097.68618,8128928445.94572,7992593754.90083,8457418596.72458,8584474484.82827,9102986198.70848,9658654582.34062,10348358489.0203,11176899995.9645,11682939062.9869,12497168116.419,13473941586.3031,14404273148.2606,15189500689.044,15997658425.3211,17071648256.6892,18743273071.2737,20432437140.6536,22881375789.0174,25903113006.3557,28567633064.1643
THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243614094294.435,273406869907.263,302241591496.302,334937597124.377,369446135460.323,407821471836.101,438759554270.873,434035819900.336,405406964968.011,429942634391.505,459270578998.631,485786532503.257,523671014977.483,572401201878.757,624761920453.273,671334138599.219,726416076208.487,786648045488.315,815641200179.461,815004207915.044,886887468611.809,912789677004.354,1014923127426.43,1062759710029.05,1078896775480.04,1113921789913.93,1181322173179.74,1250522147488.09,1347310632514.94,1427827121310.44,1372918881143.84,1452137223843.39,1592663440182.66,1681795914995.91
TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13943620062.8525,13391690261.0199,9724775692.76986,8322617829.26896,6689753766.66254,5981980136.54968,5074216353.97172,5248470243.08804,5589434109.13377,5878240231.38784,6511801775.94716,7296360377.29463,8209998212.66223,9293019173.05939,10525836908.3081,11583212852.9106,12776250025.0145,14145938228.3844,15557549805.0155,16263992676.809,17531653706.1605,19217458989.9627,21470286380.6837,23981005942.072,26555018899.7668,25719495030.4775,25833179135.519,27412327692.495,28565171550.94,32973431253.3471,35623586501.7738,39727222945.4623,45926381325.1043,51551228216.482
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20008209349.3893,19732257488.4238,17161502421.7619,17831810093.158,15061808082.4859,14270413259.6355,15505291741.0549,13974587734.5708,15134990046.8294,17881777154.8239,19286953004.5809,20577895418.3713,20951419438.6488,22063453785.5198,23789689667.5858,27733583832.3502,31725984087.9345,36189253577.3468,42308833205.1098,45166542919.6839,49921266917.8282,58441023273.0774,64099926378.1677,69625757915.0254,75798477556.9655,79032357701.4529,82167730668.8496,86403378533.5301,95629644637.5132,105309565740.432,,,,
TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670533232981.08,2862289465951.52,3015323902494.02,3155819113134.83,3378234671100.21,3493680708710.65,3685918648743.48,3950688135189.12,4099026788943.17,4157465702476.59,4409978430675.84,4534983261981.42,4615968252773.8,4803660589084.23,5227620904893.69,5637299350365.96,6205530109086.76,6728664284453.53,7157922179638.57,7107336642218.47,7643714872658.77,8251239179567.31,8527860164589.12,8908064213627.42,9192141751905.97,9156613498612.65,9407169337214.92,9899220611538.5,10419647511354.5,10763225990424.4,10428568166204.3,11815122150363.1,13281528794774.6,14089347108369.7
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521048754.897643,596384245.707524,673775451.264021,760133067.479299,831662501.358768,905830468.101758,996042870.61746,1053747875.97707,1044278774.4063,683595069.168951,1105092169.80258,1314742003.77868,1245667673.50602,1242540621.76087,1281057492.8936,1360657464.88708,1344884865.95732,1523119267.83049,1729365751.63661,1916592414.81471,2120905058.21743,2293643875.57212,2707989840.55098,2973246949.47284,3380077842.07778,3756623932.43702,4195733423.29217,4371253145.0164,4573753137.77227,5911816062.88189,8131466902.16421,9206966031.72556,7830810091.87531,6950883639.96023
TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098184177485.35,1220726832777.42,1300900130547.07,1347592759812.42,1395169967158.13,1458967821376.32,1576830554841.9,1664502450570.09,1784223250638.62,1892659723802.48,2061309565242.97,2167448817421.63,2276633820559.36,2366313745705.74,2621224200142.93,2816737025230.86,3057706941837.43,3332248930397.68,3511606276500.61,3611953471734.29,3851433125981.56,3926755688944.73,4074918139814.09,4111815968122.23,4089814287438.79,3932666280343.85,4035068133223.33,4279479870108.65,4547957528085.97,4618267059776.55,4769067717095.93,5133331135164.25,5758654108615.19,6152025400365.77
TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211397435.626465,232566141.345683,238465349.360242,253243009.560077,271459959.087021,297601361.018135,308521398.945177,317681384.849786,329150502.06793,346195533.468004,357138871.646214,378870878.380206,403411653.543746,420871020.58244,421769837.543653,435346731.903384,448105080.458819,461493109.001451,492728814.748761,469992358.86883,479526349.261095,522789476.016376,536907903.387506,547750776.627475,568540528.986932,580541320.423863,624568231.228514,656875484.853634,673544649.488373,689688502.320043,702211292.72891,714815569.851398,749754852.061878,
